GABPA	OXTR	Unknown
GABPA	RPS3A	Unknown
GABPA	TOMM70A	Activation
GABPA	ZNF205	Unknown
GABPB1	OXTR	Unknown
GABPB2	RPS3A	Unknown
GATA1	AGGF1	Activation
GATA1	ALAS2	Unknown
GATA1	BACE1	Unknown
GATA1	BACH1	Activation
GATA1	BDKRB1	Unknown
GATA1	BST2	Activation
GATA1	CBFB	Repression
GATA1	CCR3	Unknown
GATA1	CDA	Activation
GATA1	CDC6	Activation
GATA1	CEBPA	Repression
GATA1	COPS5	Unknown
GATA1	CYBB	Activation
GATA1	DACH1	Repression
GATA1	DICER1	Activation
GATA1	DPYSL2	Unknown
GATA1	EPO	Activation
GATA1	EPO	Repression
GATA1	EPOR	Activation
GATA1	EPOR	Unknown
GATA1	F13A1	Unknown
GATA1	FCER1A	Activation
GATA1	FCER1A	Unknown
GATA1	FLI1	Unknown
GATA1	FURIN	Unknown
GATA1	GATA1	Activation
GATA1	GATA1	Unknown
GATA1	GFI1B	Unknown
GATA1	GNAS	Unknown
GATA1	GP1BB	Activation
GATA1	GP1BB	Unknown
GATA1	GP6	Activation
GATA1	GP9	Activation
GATA1	GP9	Unknown
GATA1	GYPB	Activation
GATA1	HBA1	Unknown
GATA1	HBA2	Unknown
GATA1	HBB	Unknown
GATA1	HBE1	Unknown
GATA1	HBG1	Unknown
GATA1	HEMGN	Repression
GATA1	HEMGN	Unknown
GATA1	HPIP	Unknown
GATA1	IFNG	Unknown
GATA1	IL1RL1	Unknown
GATA1	ITGA2B	Unknown
GATA1	KLF1	Unknown
GATA1	LTBP4	Unknown
GATA1	MPL	Activation
GATA1	MUC1	Unknown
GATA1	NFE2	Unknown
GATA1	PBXIP1	Unknown
GATA1	PF4	Activation
GATA1	PPOX	Unknown
GATA1	PRG2	Activation
GATA1	PTGFR	Repression
GATA1	RUNX1	Unknown
GATA1	SEMG1	Unknown
GATA1	SMAD1	Unknown
GATA1	SPI1	Repression
GATA1	ST2	Unknown
GATA1	TAL1	Unknown
GATA1	TBXA2R	Activation
GATA1	WT1	Activation
GATA1	WT1	Unknown
GATA1	ZNF268	Repression
GATA2	ADH1A	Activation
GATA2	ANGPT2	Unknown
GATA2	AR	Activation
GATA2	CYBB	Repression
GATA2	DPYSL2	Unknown
GATA2	EPO	Repression
GATA2	ERVW-1	Activation
GATA2	FCER1A	Activation
GATA2	GATA1	Activation
GATA2	GATA1	Unknown
GATA2	IL1RL1	Unknown
GATA2	MS4A2	Activation
GATA2	NOS3	Activation
GATA2	PECAM1	Unknown
GATA2	PPARG	Repression
GATA2	PRG2	Repression
GATA2	SPI1	Repression
GATA2	ST2	Unknown
GATA2	TSHB	Unknown
GATA2	WT1	Activation
GATA3	ALDH1A2	Unknown
GATA3	CD40LG	Activation
GATA3	CD8A	Activation
GATA3	CD8B	Unknown
GATA3	CDH1	Activation
GATA3	CDH3	Repression
GATA3	CDX2	Activation
GATA3	CHST4	Activation
GATA3	CXCL1	Repression
GATA3	EPO	Repression
GATA3	EPOR	Unknown
GATA3	ERG	Activation
GATA3	ERVW-1	Activation
GATA3	ESR1	Unknown
GATA3	FOXC1	Repression
GATA3	FOXC2	Repression
GATA3	FUT7	Unknown
GATA3	GATA3	Unknown
GATA3	HSD17B1	Repression
GATA3	IFNG	Unknown
GATA3	IL10	Unknown
GATA3	IL12RB2	Repression
GATA3	IL4	Unknown
GATA3	IL5	Activation
GATA3	IL5	Unknown
GATA3	KLK1	Unknown
GATA3	LOX	Repression
GATA3	MMP1	Unknown
GATA3	MUC1	Activation
GATA3	NFKB1	Unknown
GATA3	PAEP	Activation
GATA3	RELA	Unknown
GATA3	SLCO4C1	Unknown
GATA3	STAT4	Repression
GATA3	TCF7L2	Unknown
GATA3	TEK	Activation
GATA3	TGFBR3	Unknown
GATA3	TRA	Unknown
GATA3	ZEB1	Activation
GATA4	AMH	Activation
GATA4	AMH	Unknown
GATA4	CCND2	Activation
GATA4	CYP17A1	Unknown
GATA4	ERBB2	Repression
GATA4	FABP2	Activation
GATA4	FCGR2B	Unknown
GATA4	FCGR3B	Unknown
GATA4	FGF10	Unknown
GATA4	HAMP	Activation
GATA4	HDAC9	Repression
GATA4	IAPP	Activation
GATA4	IL5	Activation
GATA4	NOS3	Activation
GATA4	NPPA	Activation
GATA4	NPPB	Unknown
GATA4	SGPL1	Unknown
GATA4	SI	Activation
GATA4	STAR	Unknown
GATA4	SUMO1	Unknown
GATA5	SLC5A1	Unknown
GATA6	APOA1	Unknown
GATA6	CAV1	Repression
GATA6	CYP11A1	Activation
GATA6	CYP17A1	Activation
GATA6	CYP17A1	Unknown
GATA6	DAB2	Activation
GATA6	DKK1	Unknown
GATA6	PLAU	Repression
GATA6	SULT2A1	Activation
GATA6	VWF	Unknown
GBX2	IL6	Activation
GCM1	ERVFRD-1	Unknown
GCM1	ERVW-1	Activation
GCM1	MFSD2A	Unknown
GCM1	PGF	Activation
GCM2	CASR	Activation
GCM2	PTH	Activation
GFI1	BAX	Repression
GFI1	CDKN1A	Unknown
GFI1	CYP27B1	Repression
GFI1	ELANE	Unknown
GFI1	GUCY1B3	Unknown
GFI1	NF1	Unknown
GFI1B	MEF2C	Repression
GLI1	AKT1	Unknown
GLI1	BCL2	Activation
GLI1	BCL2	Repression
GLI1	BCL2	Unknown
GLI1	BHLHE41	Activation
GLI1	CDK2	Activation
GLI1	CYR61	Activation
GLI1	EGR2	Repression
GLI1	FAS	Repression
GLI1	H2AFX	Repression
GLI1	IL1R2	Unknown
GLI1	JUN	Unknown
GLI1	MUC5AC	Activation
GLI1	PDGFRA	Activation
GLI1	S100A7	Unknown
GLI1	S100A9	Unknown
GLI1	SFRP1	Activation
GLI1	SMAD4	Unknown
GLI1	SOCS1	Activation
GLI1	SOX9	Unknown
GLI1	TNFRSF10B	Repression
GLI2	BCL2	Activation
GLI2	BHLHE41	Unknown
GLI2	CDH1	Repression
GLI2	FAS	Repression
GLI2	FOXA2	Unknown
GLI2	FOXC2	Unknown
GLI2	FOXE1	Unknown
GLI2	FOXF1	Activation
GLI2	FOXF1	Unknown
GLI2	FOXL1	Unknown
GLI2	FST	Activation
GLI2	H2AFX	Repression
GLI2	IFITM5	Activation
GLI2	JUN	Unknown
GLI2	MUC5AC	Activation
GLI2	PDGFRA	Activation
GLI2	SOCS1	Activation
GLI2	TNFRSF10B	Repression
GLI2	WNT2B	Activation
GLI3	HLA-G	Repression
GLI3	SMO	Activation
GLI3	VMP1	Activation
GLIS3	INS	Unknown
GRHL1	CYP11A1	Unknown
GSC	GSC2	Unknown
GTF2A1	TBP	Unknown
GTF2B	BDKRB1	Unknown
GTF2F1	BGLAP	Unknown
GTF2I	DYX1C1	Unknown
GTF2I	HSPA5	Activation
GTF2I	SIRT1	Activation
GTF3A	ADM	Unknown
GTF3A	BAG3	Activation
GTF3A	FUS	Unknown
GTF3A	RAD51B	Unknown
GTF3A	STAT1	Unknown
GZF1	HOXA10	Repression
HAND2	DBH	Activation
HAND2	GATA4	Unknown
HAND2	NPPA	Activation
HAND2	PHOX2A	Activation
HAX1	ATP2A2	Repression
HBP1	CDKN1A	Repression
HBP1	DNMT1	Repression
HBP1	MIF	Repression
HBP1	NCF1	Repression
HCFC1	E2F1	Activation
HCFC1	E2F4	Repression
HCFC1	MMACHC	Unknown
HDAC1	ABCB1	Repression
HDAC1	ALOX15	Unknown
HDAC1	APOC3	Unknown
HDAC1	AR	Unknown
HDAC1	BAMBI	Repression
HDAC1	BCL2A1	Activation
HDAC1	BIRC3	Activation
HDAC1	BIRC5	Unknown
HDAC1	BRCA2	Repression
HDAC1	CCND1	Activation
HDAC1	CCND1	Repression
HDAC1	CCND2	Repression
HDAC1	CD1D	Repression
HDAC1	CD44	Repression
HDAC1	CD82	Repression
HDAC1	CDH1	Repression
HDAC1	CDH1	Unknown
HDAC1	CDKN1A	Repression
HDAC1	CDKN1A	Unknown
HDAC1	CDKN2A	Unknown
HDAC1	CLDN7	Activation
HDAC1	COL1A2	Activation
HDAC1	COL1A2	Unknown
HDAC1	CXCL8	Unknown
HDAC1	CYP3A4	Unknown
HDAC1	DEFB1	Unknown
HDAC1	DNMT1	Unknown
HDAC1	E2F1	Repression
HDAC1	EGFR	Repression
HDAC1	EGR1	Repression
HDAC1	EIF2AK1	Repression
HDAC1	EPCAM	Unknown
HDAC1	ESR1	Repression
HDAC1	ESR1	Unknown
HDAC1	FOS	Repression
HDAC1	GAD1	Repression
HDAC1	GRIN2B	Activation
HDAC1	HLA-DRA	Repression
HDAC1	HMGCS1	Unknown
HDAC1	HSPA5	Repression
HDAC1	ICAM1	Activation
HDAC1	IGFBP3	Activation
HDAC1	IL2	Repression
HDAC1	KLF4	Repression
HDAC1	MDR1	Unknown
HDAC1	MGMT	Unknown
HDAC1	MICA	Unknown
HDAC1	MICB	Unknown
HDAC1	MMP28	Repression
HDAC1	MMP9	Repression
HDAC1	NFKB1	Unknown
HDAC1	NOS3	Unknown
HDAC1	PCNA	Repression
HDAC1	PCNA	Unknown
HDAC1	PHB	Repression
HDAC1	POU5F1	Unknown
HDAC1	PSIP1	Unknown
HDAC1	PTGS2	Activation
HDAC1	RARB	Repression
HDAC1	RECK	Activation
HDAC1	RECK	Repression
HDAC1	RECK	Unknown
HDAC1	RECQL4	Repression
HDAC1	RELN	Repression
HDAC1	RGS10	Unknown
HDAC1	RHOB	Repression
HDAC1	RUNX3	Activation
HDAC1	RUNX3	Repression
HDAC1	RUNX3	Unknown
HDAC1	SERPINB5	Unknown
HDAC1	SFRP1	Unknown
HDAC1	SMAD7	Unknown
HDAC1	SNAI2	Repression
HDAC1	SP1	Repression
HDAC1	SPP1	Repression
HDAC1	STAT3	Unknown
HDAC1	TERT	Unknown
HDAC1	TFF1	Repression
HDAC1	TJP1	Repression
HDAC1	TNFRSF10A	Unknown
HDAC1	TP53	Repression
HDAC1	TXNIP	Repression
HDAC10	TXNIP	Repression
HDAC11	IL10	Repression
HDAC11	IL17A	Repression
HDAC11	MYC	Unknown
HDAC11	TNF	Repression
HDAC11	TNFSF4	Activation
HDAC2	ALOX5	Activation
HDAC2	APAF1	Repression
HDAC2	BMP7	Repression
HDAC2	CAD	Unknown
HDAC2	CCL2	Unknown
HDAC2	CCNE1	Repression
HDAC2	CD1D	Repression
HDAC2	CDH1	Repression
HDAC2	CDKN1A	Unknown
HDAC2	COL1A2	Repression
HDAC2	CXCL8	Repression
HDAC2	CXCL8	Unknown
HDAC2	DEC1	Unknown
HDAC2	DNMT1	Repression
HDAC2	GRM2	Unknown
HDAC2	IGF1	Unknown
HDAC2	KLF4	Repression
HDAC2	MUC5AC	Repression
HDAC2	MYC	Unknown
HDAC2	MYCN	Unknown
HDAC2	PHB	Repression
HDAC2	SNAI2	Repression
HDAC2	SP1	Repression
HDAC2	TGFBR2	Repression
HDAC2	TNFSF10	Repression
HDAC2	TP63	Unknown
HDAC2	TWIST1	Repression
HDAC2	VEGFA	Unknown
HDAC3	ALOX5	Activation
HDAC3	APOC3	Unknown
HDAC3	CDH1	Repression
HDAC3	CDKN2A	Repression
HDAC3	CXCR4	Repression
HDAC3	EGFR	Unknown
HDAC3	GAS2	Repression
HDAC3	GATA2	Repression
HDAC3	GCM1	Unknown
HDAC3	GRHL1	Repression
HDAC3	GTF2I	Unknown
HDAC3	IFNA1	Repression
HDAC3	JUN	Repression
HDAC3	LGALS9	Unknown
HDAC3	LSS	Unknown
HDAC3	MBD1	Unknown
HDAC3	MMP2	Repression
HDAC3	MYC	Repression
HDAC3	PCK2	Unknown
HDAC3	PRAM1	Unknown
HDAC3	TLR9	Unknown
HDAC3	TNF	Unknown
HDAC3	ULBP1	Unknown
HDAC3	VEGFA	Unknown
HDAC4	ATF4	Unknown
HDAC4	CA9	Unknown
HDAC4	CDKN1A	Repression
HDAC4	CDKN2A	Repression
HDAC4	HDAC3	Unknown
HDAC4	HOXB13	Repression
HDAC4	IL10	Repression
HDAC4	IL5	Unknown
HDAC4	JUN	Activation
HDAC4	JUN	Repression
HDAC4	KLF4	Unknown
HDAC4	MEF2A	Repression
HDAC4	MEF2A	Unknown
HDAC4	MMP13	Repression
HDAC4	PPP2R4	Unknown
HDAC4	PTGES	Unknown
HDAC4	PTGS2	Activation
HDAC4	RECK	Unknown
HDAC4	RUNX2	Repression
HDAC4	SLC2A4	Unknown
HDAC4	SMAD4	Unknown
HDAC4	TGIF1	Activation
HDAC4	TGIF2	Activation
HDAC4	VCAM1	Activation
HDAC4	VEGFA	Repression
HDAC4	WT1	Repression
HDAC5	FGF2	Repression
HDAC5	IGF2	Unknown
HDAC5	MEF2A	Repression
HDAC5	MEF2A	Unknown
HDAC5	SLC2A1	Activation
HDAC5	SLC2A4	Repression
HDAC5	SLC2A4	Unknown
HDAC5	SLIT2	Repression
HDAC5	WT1	Repression
HDAC5	YY1	Activation
HDAC7	ACTN4	Repression
HDAC7	AKAP12	Repression
HDAC7	CDKN1A	Activation
HDAC7	CYP7A1	Unknown
HDAC7	ESR1	Repression
HDAC7	HDC	Repression
HDAC7	HIF1A	Activation
HDAC7	HIF1A	Repression
HDAC7	MAML1	Unknown
HDAC7	MEF2A	Repression
HDAC7	MEF2C	Repression
HDAC7	MEF2D	Repression
HDAC7	MMP10	Repression
HDAC7	NR4A1	Unknown
HDAC9	APP	Unknown
HDAC9	CDKN2A	Activation
HDAC9	CFLAR	Activation
HDAC9	CFLAR	Repression
HDAC9	CITED2	Repression
HDAC9	DIRAS3	Repression
HDAC9	ESR1	Repression
HDAC9	HSPA5	Repression
HDAC9	IGFBP1	Repression
HDAC9	IL18	Unknown
HDAC9	MEF2A	Repression
HDAC9	MMP13	Activation
HDAC9	MYEF2	Repression
HDAC9	NFKB1	Repression
HDAC9	PRL	Repression
HDAC9	RELA	Repression
HDAC9	STAT6	Repression
HDAC9	TNFRSF10B	Repression
HDAC9	TP53	Repression
HDGF	CDH1	Repression
HDGF	FAS	Activation
HDGF	SMYD1	Repression
HDGF	VEGFA	Activation
HDGF	VEGFB	Activation
HDGF	VIM	Activation
HES1	ASCL1	Repression
HES1	CD4	Repression
HES1	DBF4	Activation
HES1	E2F1	Repression
HES1	HTR1A	Unknown
HES1	MAP2	Repression
HES1	PTEN	Repression
HES1	PTGDS	Repression
HES6	ASCL1	Repression
HES6	HTR1A	Unknown
HEXIM1	CCND1	Repression
HEXIM1	VEGFA	Unknown
HEY1	ACTA2	Repression
HEY1	BMP2	Repression
HEY1	GATA4	Repression
HEY1	GATA6	Repression
HEY1	KDR	Repression
HEY1	OCLN	Activation
HEY1	PROX1	Repression
HEY2	ACTA2	Repression
HEY2	GATA4	Repression
HEY2	GATA6	Repression
HEYL	AR	Repression
HFKB1	MGMT	Unknown
HHEX	HNF4A	Activation
HHEX	SLC5A5	Activation
HHEX	TLE1	Unknown
HIC1	ACKR3	Repression
HIC1	CXCR7	Unknown
HIC1	E2F1	Repression
HIC1	EPHA2	Repression
HIC1	LRP8	Repression
HIC1	MYC	Repression
HIC1	SIRT1	Repression
HIC1	SIRT1	Unknown
HIC1	STAT3	Activation
HIC1	VEGFA	Repression
HIC1	VLDLR	Repression
HIF1A	ABCB1	Repression
HIF1A	ACE	Activation
HIF1A	ACE2	Repression
HIF1A	AGTR1	Activation
HIF1A	ALAS2	Activation
HIF1A	ALDOA	Activation
HIF1A	ALOX5AP	Unknown
HIF1A	APEX1	Repression
HIF1A	AR	Activation
HIF1A	ARNT	Unknown
HIF1A	ARNT2	Unknown
HIF1A	ASS1	Activation
HIF1A	BAX	Activation
HIF1A	BID	Repression
HIF1A	BNIP3	Activation
HIF1A	BNIP3	Unknown
HIF1A	CA9	Activation
HIF1A	CA9	Unknown
HIF1A	CCND1	Repression
HIF1A	CCR7	Activation
HIF1A	CDH1	Repression
HIF1A	CTGF	Activation
HIF1A	CXCL12	Unknown
HIF1A	CXCR4	Activation
HIF1A	CXCR4	Unknown
HIF1A	E2F3	Activation
HIF1A	EDN1	Activation
HIF1A	EDNRB	Activation
HIF1A	EGLN1	Unknown
HIF1A	EGLN3	Unknown
HIF1A	ENO1	Activation
HIF1A	EPO	Activation
HIF1A	EPO	Unknown
HIF1A	ERCC2	Unknown
HIF1A	FAM162A	Unknown
HIF1A	FGF2	Activation
HIF1A	GAPDH	Unknown
HIF1A	GCK	Unknown
HIF1A	HBEGF	Activation
HIF1A	HIF1A	Repression
HIF1A	ITGB2	Activation
HIF1A	KLK3	Unknown
HIF1A	LDHA	Activation
HIF1A	LEP	Activation
HIF1A	LEP	Unknown
HIF1A	LOX	Unknown
HIF1A	MET	Activation
HIF1A	MICA	Activation
HIF1A	MIF	Activation
HIF1A	MMP2	Activation
HIF1A	MMP2	Repression
HIF1A	MUC1	Unknown
HIF1A	MUC3A	Unknown
HIF1A	NR3C1	Unknown
HIF1A	NR4A1	Activation
HIF1A	NT5E	Activation
HIF1A	PFKFB3	Unknown
HIF1A	PFKFB4	Unknown
HIF1A	PGK1	Activation
HIF1A	PIK3CA	Unknown
HIF1A	PLAU	Unknown
HIF1A	PPARA	Unknown
HIF1A	PPP1R3C	Unknown
HIF1A	PTGES	Activation
HIF1A	RECK	Repression
HIF1A	RORA	Activation
HIF1A	SDHB	Repression
HIF1A	SERPINE1	Unknown
HIF1A	SETD2	Activation
HIF1A	SETD2	Unknown
HIF1A	SLC29A1	Repression
HIF1A	SLC2A1	Activation
HIF1A	SLC2A1	Unknown
HIF1A	SOCS1	Activation
HIF1A	STAT3	Unknown
HIF1A	TERT	Activation
HIF1A	TFRC	Unknown
HIF1A	TGFB3	Activation
HIF1A	TGFB3	Repression
HIF1A	TIMP2	Activation
HIF1A	TLR2	Unknown
HIF1A	TLR6	Unknown
HIF1A	TUBB3	Unknown
HIF1A	TWIST1	Activation
HIF1A	TWIST1	Unknown
HIF1A	TWIST2	Unknown
HIF1A	VEGFA	Activation
HIF1A	VEGFA	Repression
HIF1A	VEGFA	Unknown
HIF1A	VEGFB	Unknown
HIF1A	VHL	Unknown
HIF1A	VIM	Activation
HIF1A	WASF3	Activation
HIF1A	XPC	Activation
HIF1A	ZNF217	Activation
HIF3A	EPAS1	Unknown
HIF3A	HIF1A	Unknown
HINFP	MBD2	Repression
HIPK2	ABCB1	Unknown
HIPK2	CDKN1A	Activation
HIPK2	CTBP2	Unknown
HIPK2	HIF1A	Repression
HIPK2	MEF2C	Repression
HIPK2	NOX1	Repression
HIPK2	TP53	Unknown
HIPK2	VEGFA	Repression
HIPK2	VIM	Repression
HIRA	PLB1	Repression
HIVEP2	HLA-A	Unknown
HIVEP2	HLA-B	Unknown
HIVEP2	HLA-C	Unknown
HIVEP2	HLA-E	Unknown
HIVEP2	HLA-F	Unknown
HIVEP2	HLA-G	Unknown
HLF	DBP	Activation
HLF	RUNX1	Repression
HLTF	HERC2	Unknown
HLTF	OCA2	Activation
HLX	BTG1	Unknown
HLX	PAK1	Unknown
HMG20B	BRCA2	Unknown
HMGA1	BRCA1	Repression
HMGA1	CD44	Activation
HMGA1	CDC25A	Activation
HMGA1	CDH1	Repression
HMGA1	CRYAB	Unknown
HMGA1	CXCL1	Unknown
HMGA1	IL1B	Unknown
HMGA1	INSR	Activation
HMGA1	INSR	Repression
HMGA1	KL	Activation
HMGA1	POU1F1	Activation
HMGA1	PTGS2	Activation
HMGA1	RAG2	Unknown
HMGA1	SLC2A3	Activation
HMGA1	SP1	Unknown
HMGA1	TP53	Unknown
HMGA1	TWIST1	Activation
HMGA1	XPA	Repression
HMGA2	CDH1	Activation
HMGA2	COL11A2	Activation
HMGA2	IGF2BP2	Unknown
HMGA2	POU1F1	Activation
HMGA2	SNAI1	Unknown
HMGB2	GFI1B	Activation
HMGB2	TNF	Activation
HMGN1	FOS	Unknown
HMGN1	PCNA	Unknown
HMGN1	TFF1	Unknown
HNF1A	ACAT2	Activation
HNF1A	AKR1C4	Unknown
HNF1A	ALB	Unknown
HNF1A	APOM	Unknown
HNF1A	CDH17	Activation
HNF1A	CRP	Unknown
HNF1A	CSRP1	Unknown
HNF1A	CYP1A2	Unknown
HNF1A	FABP1	Unknown
HNF1A	GPR39	Unknown
HNF1A	IGFBP1	Activation
HNF1A	LCT	Activation
HNF1A	MTP	Activation
HNF1A	MTTP	Unknown
HNF1A	NT5E	Unknown
HNF1A	SLC22A10	Activation
HNF1A	SLC22A9	Activation
HNF1A	SLCO1B3	Unknown
HNF1A	TM4SF1	Repression
HNF1A	UGT1A1	Activation
HNF1A	UGT1A10	Activation
HNF1A	UGT1A7	Unknown
HNF1A	UGT1A8	Activation
HNF1A	UGT1A9	Activation
HNF1A	UGT2B17	Activation
HNF1A	UGT2B7	Activation
HNF1A	VEGFA	Unknown
HNF1B	FXYD2	Unknown
HNF1B	UMOD	Activation
HNF4A	ABCC6	Unknown
HNF4A	ABCG5	Repression
HNF4A	ABCG8	Repression
HNF4A	ACAT2	Unknown
HNF4A	AFP	Activation
HNF4A	AKR1C4	Unknown
HNF4A	APOA1	Unknown
HNF4A	APOA2	Unknown
HNF4A	APOB	Unknown
HNF4A	APOC3	Unknown
HNF4A	C1QTNF5	Activation
HNF4A	CDKN1A	Unknown
HNF4A	CEACAM1	Activation
HNF4A	CYP27A1	Unknown
HNF4A	CYP2B6	Unknown
HNF4A	CYP2C8	Activation
HNF4A	CYP2C9	Activation
HNF4A	CYP2C9	Unknown
HNF4A	CYP2D6	Activation
HNF4A	CYP3A4	Unknown
HNF4A	CYP7A1	Repression
HNF4A	FABP2	Activation
HNF4A	GCK	Unknown
HNF4A	GFER	Repression
HNF4A	GH1	Repression
HNF4A	GPR39	Unknown
HNF4A	HNF1A	Unknown
HNF4A	KCNJ11	Unknown
HNF4A	LDLR	Activation
HNF4A	LIPC	Unknown
HNF4A	MMP7	Activation
HNF4A	MTP	Activation
HNF4A	MYC	Activation
HNF4A	NPC1L1	Activation
HNF4A	NR1I2	Activation
HNF4A	PCSK9	Activation
HNF4A	PPARA	Unknown
HNF4A	RNASE2	Activation
HNF4A	SERPINC1	Activation
HNF4A	SHBG	Activation
HNF4A	SLC22A6	Unknown
HNF4A	SLC26A3	Unknown
HNF4A	TBP	Unknown
HNF4A	TCF7L2	Unknown
HNF4A	UGT1A7	Unknown
HNF4A	UGT2B7	Unknown
HNF4G	AFP	Activation
HNF4G	AKR1C4	Unknown
HNF4G	CYP2D6	Activation
HNRNPD	KLF2	Unknown
HNRNPR	ASCL1	Unknown
HOPX	FLG	Activation
HOPX	FOS	Repression
HOPX	LOR	Activation
HOXA1	BCL2	Activation
HOXA1	CCND1	Activation
HOXA1	EPAS1	Unknown
HOXA1	IER3	Unknown
HOXA1	LYL1	Unknown
HOXA1	MYC	Activation
HOXA1	PCNA	Unknown
HOXA10	BHLHE22	Activation
HOXA10	CDKN1C	Repression
HOXA10	EMX2	Activation
HOXA10	EMX2	Repression
HOXA10	ID2	Activation
HOXA10	IGFBP1	Activation
HOXA10	IL11	Repression
HOXA10	IL15	Activation
HOXA10	ITGB3	Unknown
HOXA10	KLF9	Repression
HOXA10	LYL1	Unknown
HOXA10	MYCN	Repression
HOXA10	PHGDH	Repression
HOXA10	SNAI1	Repression
HOXA10	TP53	Activation
HOXA10	WT1	Unknown
HOXA11	HOXA10	Repression
HOXA4	TH	Unknown
HOXA5	ARHGEF1	Activation
HOXA5	PGR	Activation
HOXA5	PTN	Activation
HOXA5	TH	Unknown
HOXA7	CDH1	Activation
HOXA7	IVL	Activation
HOXA7	KRT10	Activation
HOXA7	TERT	Unknown
HOXA7	VIM	Activation
HOXA9	ARHGEF1	Activation
HOXA9	CDH3	Unknown
HOXA9	ID2	Activation
HOXA9	MYCN	Activation
HOXA9	NFKB1	Repression
HOXA9	RELA	Repression
HOXA9	SELE	Unknown
HOXA9	SHOX	Unknown
HOXA9	VCAM1	Unknown
HOXB1	TCF4	Repression
HOXB13	TCF4	Repression
HOXB4	PROM1	Unknown
HOXB7	CCND1	Activation
HOXB7	CDKN1B	Repression
HOXB7	DAPK1	Repression
HOXB7	EGFR	Activation
HOXB7	FGF2	Activation
HOXB7	MMP2	Activation
HOXB7	PDGFA	Activation
HOXB7	THBS2	Repression
HOXB7	VEGFA	Activation
HOXB7	WNT5A	Activation
HOXC10	HOXB8	Repression
HOXC11	LCT	Unknown
HOXC11	S100B	Unknown
HOXC13	DSG4	Repression
HOXC13	SPI1	Repression
HOXC6	IGFBP3	Repression
HOXC6	MME	Repression
HOXC8	TNFRSF11B	Unknown
HOXC9	HOXB8	Repression
HOXD1	ITGB1	Unknown
HOXD13	FHL1	Unknown
HOXD3	ITGA5	Unknown
HOXD3	ITGAV	Unknown
HOXD3	ITGB1	Unknown
HOXD3	ITGB3	Unknown
HOXD3	PLAU	Unknown
HOXD9	HOXD9	Activation
HR	OLR1	Activation
HSF1	ABCB1	Unknown
HSF1	ATG7	Activation
HSF1	BAG3	Repression
HSF1	BAG3	Unknown
HSF1	CDKN1A	Repression
HSF1	CRYGA	Unknown
HSF1	CRYGB	Unknown
HSF1	FKBP4	Unknown
HSF1	FUT4	Unknown
HSF1	GUCA2B	Repression
HSF1	HLA-G	Unknown
HSF1	HOPX	Unknown
HSF1	HSD17B6	Repression
HSF1	HSP	Unknown
HSF1	HSPA1A	Unknown
HSF1	HSPA1B	Unknown
HSF1	HSPA4	Activation
HSF1	HSPA4	Unknown
HSF1	IL1B	Repression
HSF1	JUN	Unknown
HSF1	LDHA	Activation
HSF1	MAP3K14	Unknown
HSF1	MICA	Activation
HSF1	MICA.HSF1	Activation
HSF1	MICB	Activation
HSF1	NAT1	Activation
HSF1	NFKB1	Unknown
HSF1	POLK	Activation
HSF1	RELA	Unknown
HSF1	SERPINE1	Activation
HSF1	SESN3	Unknown
HSF1	STIP1	Unknown
HSF1	TNF	Unknown
HSF1	UBB	Unknown
HSF2	FOS	Unknown
HSF2	HIF1A	Unknown
HSF2	HSPA4	Activation
HSF2	HSPA4	Unknown
HSF2	MAP2K4	Repression
HSF2	MAPK8	Repression
HSF2	TNFSF11	Activation
HSF2	TXN	Unknown
HSF4	CRYGC	Unknown
HSF4	DLAD	Activation
HSF4	DNASE2B	Activation
HSF4	HIF1A	Unknown
HSF4	RAD51	Unknown
HTATIP2	MMP2	Repression
HTATIP2	SPP1	Repression
HTATIP2	VEGFA	Repression
ID1	ZNF148	Repression
ID2	SNAI1	Activation
ID2	TERT	Unknown
ID3	TCF3	Repression
ID3	VEGFA	Unknown
ID4	BRCA1	Repression
ID4	SOX2	Unknown
IFI16	BRCA1	Unknown
IFI16	ICAM1	Repression
IFI16	MYC	Repression
IFI16	TP53	Unknown
IFI16	WT1	Activation
IKBKB	CD44	Repression
IKBKB	CXCL8	Unknown
IKBKB	MMP9	Repression
IKBKB	NOS2	Repression
IKBKB	TP53	Unknown
IKBKB	VCAM1	Repression
IKZF1	FGFR4	Activation
ILF2	ACRV1	Activation
ILF2	IL2	Unknown
ILF2	ILF3	Unknown
ILF3	ACRV1	Activation
ILF3	BIRC5	Activation
ILF3	HLA-DQA1	Unknown
ILF3	HLA-DRA	Repression
ILF3	HLA-DRA	Unknown
ILF3	HLA-DRB1	Unknown
ILF3	IL2	Activation
ILF3	PLAU	Activation
ING1	AFP	Repression
ING1	BAX	Activation
ING1	CASP3	Activation
ING1	CDKN1A	Activation
ING1	FAT1	Unknown
ING1	PCNA	Unknown
ING1	TP53	Activation
ING2	BCL2	Repression
ING2	MMP13	Activation
ING2	TMEM71	Unknown
ING4	ANGPT1	Repression
ING4	ARL6IP5	Activation
ING4	BAX	Activation
ING4	BCL2	Repression
ING4	CASP3	Activation
ING4	CCND1	Repression
ING4	CDKN1A	Activation
ING4	CDKN1B	Activation
ING4	CDKN1B	Unknown
ING4	CXCL8	Repression
ING4	NGF	Repression
ING4	NTRK1	Repression
ING4	PTGS2	Repression
